base,outer,inner,k_outer,k_inner,samples,successes,percentage,is_coprime
9,4,1,0,0,1000,138,13.80,true
9,4,1,0,1,1000,90,9.00,true
9,4,1,1,0,1000,85,8.50,true
9,4,1,1,1,1000,75,7.50,true
9,4,1,2,2,1000,54,5.40,true
9,4,2,0,0,1000,134,13.40,true
9,4,2,0,1,1000,106,10.60,true
9,4,2,1,0,1000,99,9.90,true
9,4,2,1,1,1000,83,8.30,true
9,4,2,2,2,1000,46,4.60,true
9,4,3,0,0,1000,126,12.60,false
9,4,3,0,1,1000,92,9.20,false
9,4,3,1,0,1000,115,11.50,false
9,4,3,1,1,1000,90,9.00,false
9,4,3,2,2,1000,57,5.70,false
9,4,5,0,0,1000,132,13.20,true
9,4,5,0,1,1000,91,9.10,true
9,4,5,1,0,1000,94,9.40,true
9,4,5,1,1,1000,79,7.90,true
9,4,5,2,2,1000,60,6.00,true
9,4,6,0,0,1000,142,14.20,false
9,4,6,0,1,1000,100,10.00,false
9,4,6,1,0,1000,103,10.30,false
9,4,6,1,1,1000,87,8.70,false
9,4,6,2,2,1000,58,5.80,false
9,4,7,0,0,1000,140,14.00,true
9,4,7,0,1,1000,106,10.60,true
9,4,7,1,0,1000,83,8.30,true
9,4,7,1,1,1000,76,7.60,true
9,4,7,2,2,1000,45,4.50,true
9,4,8,0,0,1000,140,14.00,true
9,4,8,0,1,1000,103,10.30,true
9,4,8,1,0,1000,102,10.20,true
9,4,8,1,1,1000,92,9.20,true
9,4,8,2,2,1000,51,5.10,true
9,5,1,0,0,1000,140,14.00,true
9,5,1,0,1,1000,102,10.20,true
9,5,1,1,0,1000,97,9.70,true
9,5,1,1,1,1000,85,8.50,true
9,5,1,2,2,1000,52,5.20,true
9,5,2,0,0,1000,124,12.40,true
9,5,2,0,1,1000,103,10.30,true
9,5,2,1,0,1000,95,9.50,true
9,5,2,1,1,1000,75,7.50,true
9,5,2,2,2,1000,50,5.00,true
9,5,3,0,0,1000,133,13.30,false
9,5,3,0,1,1000,97,9.70,false
9,5,3,1,0,1000,90,9.00,false
9,5,3,1,1,1000,84,8.40,false
9,5,3,2,2,1000,56,5.60,false
9,5,4,0,0,1000,143,14.30,true
9,5,4,0,1,1000,102,10.20,true
9,5,4,1,0,1000,110,11.00,true
9,5,4,1,1,1000,80,8.00,true
9,5,4,2,2,1000,49,4.90,true
9,5,6,0,0,1000,129,12.90,false
9,5,6,0,1,1000,94,9.40,false
9,5,6,1,0,1000,96,9.60,false
9,5,6,1,1,1000,76,7.60,false
9,5,6,2,2,1000,46,4.60,false
9,5,7,0,0,1000,134,13.40,true
9,5,7,0,1,1000,88,8.80,true
9,5,7,1,0,1000,93,9.30,true
9,5,7,1,1,1000,78,7.80,true
9,5,7,2,2,1000,47,4.70,true
9,5,8,0,0,1000,136,13.60,true
9,5,8,0,1,1000,103,10.30,true
9,5,8,1,0,1000,111,11.10,true
9,5,8,1,1,1000,87,8.70,true
9,5,8,2,2,1000,52,5.20,true
9,6,1,0,0,1000,0,0.00,false
9,6,1,0,1,1000,0,0.00,false
9,6,1,1,0,1000,0,0.00,false
9,6,1,1,1,1000,0,0.00,false
9,6,1,2,2,1000,0,0.00,false
9,6,2,0,0,1000,0,0.00,false
9,6,2,0,1,1000,0,0.00,false
9,6,2,1,0,1000,0,0.00,false
9,6,2,1,1,1000,0,0.00,false
9,6,2,2,2,1000,0,0.00,false
9,6,3,0,0,1000,0,0.00,false
9,6,3,0,1,1000,0,0.00,false
9,6,3,1,0,1000,0,0.00,false
9,6,3,1,1,1000,0,0.00,false
9,6,3,2,2,1000,0,0.00,false
9,6,4,0,0,1000,0,0.00,false
9,6,4,0,1,1000,0,0.00,false
9,6,4,1,0,1000,0,0.00,false
9,6,4,1,1,1000,0,0.00,false
9,6,4,2,2,1000,0,0.00,false
9,6,5,0,0,1000,0,0.00,false
9,6,5,0,1,1000,0,0.00,false
9,6,5,1,0,1000,0,0.00,false
9,6,5,1,1,1000,0,0.00,false
9,6,5,2,2,1000,0,0.00,false
9,6,7,0,0,1000,0,0.00,false
9,6,7,0,1,1000,0,0.00,false
9,6,7,1,0,1000,0,0.00,false
9,6,7,1,1,1000,0,0.00,false
9,6,7,2,2,1000,0,0.00,false
9,6,8,0,0,1000,0,0.00,false
9,6,8,0,1,1000,0,0.00,false
9,6,8,1,0,1000,0,0.00,false
9,6,8,1,1,1000,0,0.00,false
9,6,8,2,2,1000,0,0.00,false
9,7,1,0,0,1000,136,13.60,true
9,7,1,0,1,1000,93,9.30,true
9,7,1,1,0,1000,91,9.10,true
9,7,1,1,1,1000,71,7.10,true
9,7,1,2,2,1000,58,5.80,true
9,7,2,0,0,1000,131,13.10,true
9,7,2,0,1,1000,102,10.20,true
9,7,2,1,0,1000,108,10.80,true
9,7,2,1,1,1000,71,7.10,true
9,7,2,2,2,1000,34,3.40,true
9,7,3,0,0,1000,134,13.40,false
9,7,3,0,1,1000,97,9.70,false
9,7,3,1,0,1000,102,10.20,false
9,7,3,1,1,1000,91,9.10,false
9,7,3,2,2,1000,60,6.00,false
9,7,4,0,0,1000,123,12.30,true
9,7,4,0,1,1000,108,10.80,true
9,7,4,1,0,1000,93,9.30,true
9,7,4,1,1,1000,83,8.30,true
9,7,4,2,2,1000,54,5.40,true
9,7,5,0,0,1000,135,13.50,true
9,7,5,0,1,1000,107,10.70,true
9,7,5,1,0,1000,96,9.60,true
9,7,5,1,1,1000,82,8.20,true
9,7,5,2,2,1000,61,6.10,true
9,7,6,0,0,1000,123,12.30,false
9,7,6,0,1,1000,88,8.80,false
9,7,6,1,0,1000,111,11.10,false
9,7,6,1,1,1000,68,6.80,false
9,7,6,2,2,1000,52,5.20,false
9,7,8,0,0,1000,137,13.70,true
9,7,8,0,1,1000,99,9.90,true
9,7,8,1,0,1000,93,9.30,true
9,7,8,1,1,1000,75,7.50,true
9,7,8,2,2,1000,55,5.50,true
9,8,1,0,0,1000,138,13.80,true
9,8,1,0,1,1000,101,10.10,true
9,8,1,1,0,1000,94,9.40,true
9,8,1,1,1,1000,79,7.90,true
9,8,1,2,2,1000,54,5.40,true
9,8,2,0,0,1000,136,13.60,true
9,8,2,0,1,1000,101,10.10,true
9,8,2,1,0,1000,108,10.80,true
9,8,2,1,1,1000,77,7.70,true
9,8,2,2,2,1000,55,5.50,true
9,8,3,0,0,1000,139,13.90,false
9,8,3,0,1,1000,104,10.40,false
9,8,3,1,0,1000,98,9.80,false
9,8,3,1,1,1000,86,8.60,false
9,8,3,2,2,1000,50,5.00,false
9,8,4,0,0,1000,131,13.10,true
9,8,4,0,1,1000,98,9.80,true
9,8,4,1,0,1000,99,9.90,true
9,8,4,1,1,1000,74,7.40,true
9,8,4,2,2,1000,54,5.40,true
9,8,5,0,0,1000,134,13.40,true
9,8,5,0,1,1000,88,8.80,true
9,8,5,1,0,1000,97,9.70,true
9,8,5,1,1,1000,72,7.20,true
9,8,5,2,2,1000,56,5.60,true
9,8,6,0,0,1000,125,12.50,false
9,8,6,0,1,1000,92,9.20,false
9,8,6,1,0,1000,104,10.40,false
9,8,6,1,1,1000,72,7.20,false
9,8,6,2,2,1000,53,5.30,false
9,8,7,0,0,1000,133,13.30,true
9,8,7,0,1,1000,87,8.70,true
9,8,7,1,0,1000,102,10.20,true
9,8,7,1,1,1000,79,7.90,true
9,8,7,2,2,1000,54,5.40,true
10,1,2,0,0,1000,233,23.30,false
10,1,2,0,1,1000,163,16.30,false
10,1,2,1,0,1000,188,18.80,false
10,1,2,1,1,1000,124,12.40,false
10,1,2,2,2,1000,87,8.70,false
10,1,3,0,0,1000,231,23.10,true
10,1,3,0,1,1000,171,17.10,true
10,1,3,1,0,1000,172,17.20,true
10,1,3,1,1,1000,145,14.50,true
10,1,3,2,2,1000,76,7.60,true
10,1,4,0,0,1000,221,22.10,false
10,1,4,0,1,1000,170,17.00,false
10,1,4,1,0,1000,172,17.20,false
10,1,4,1,1,1000,140,14.00,false
10,1,4,2,2,1000,87,8.70,false
10,1,5,0,0,1000,224,22.40,false
10,1,5,0,1,1000,186,18.60,false
10,1,5,1,0,1000,176,17.60,false
10,1,5,1,1,1000,126,12.60,false
10,1,5,2,2,1000,89,8.90,false
10,1,6,0,0,1000,225,22.50,false
10,1,6,0,1,1000,168,16.80,false
10,1,6,1,0,1000,162,16.20,false
10,1,6,1,1,1000,138,13.80,false
10,1,6,2,2,1000,69,6.90,false
10,1,7,0,0,1000,232,23.20,true
10,1,7,0,1,1000,177,17.70,true
10,1,7,1,0,1000,178,17.80,true
10,1,7,1,1,1000,146,14.60,true
10,1,7,2,2,1000,83,8.30,true
10,1,8,0,0,1000,229,22.90,false
10,1,8,0,1,1000,162,16.20,false
10,1,8,1,0,1000,181,18.10,false
10,1,8,1,1,1000,133,13.30,false
10,1,8,2,2,1000,99,9.90,false
10,1,9,0,0,1000,221,22.10,true
10,1,9,0,1,1000,161,16.10,true
10,1,9,1,0,1000,167,16.70,true
10,1,9,1,1,1000,138,13.80,true
10,1,9,2,2,1000,85,8.50,true
10,2,1,0,0,1000,0,0.00,false
10,2,1,0,1,1000,0,0.00,false
10,2,1,1,0,1000,0,0.00,false
10,2,1,1,1,1000,0,0.00,false
10,2,1,2,2,1000,0,0.00,false
10,2,3,0,0,1000,0,0.00,false
10,2,3,0,1,1000,0,0.00,false
10,2,3,1,0,1000,0,0.00,false
10,2,3,1,1,1000,0,0.00,false
10,2,3,2,2,1000,0,0.00,false
10,2,4,0,0,1000,0,0.00,false
10,2,4,0,1,1000,0,0.00,false
10,2,4,1,0,1000,0,0.00,false
10,2,4,1,1,1000,0,0.00,false
10,2,4,2,2,1000,0,0.00,false
10,2,5,0,0,1000,0,0.00,false
10,2,5,0,1,1000,0,0.00,false
10,2,5,1,0,1000,0,0.00,false
10,2,5,1,1,1000,0,0.00,false
10,2,5,2,2,1000,0,0.00,false
10,2,6,0,0,1000,0,0.00,false
10,2,6,0,1,1000,0,0.00,false
10,2,6,1,0,1000,0,0.00,false
10,2,6,1,1,1000,0,0.00,false
10,2,6,2,2,1000,0,0.00,false
10,2,7,0,0,1000,0,0.00,false
10,2,7,0,1,1000,0,0.00,false
10,2,7,1,0,1000,0,0.00,false
10,2,7,1,1,1000,0,0.00,false
10,2,7,2,2,1000,0,0.00,false
10,2,8,0,0,1000,0,0.00,false
10,2,8,0,1,1000,0,0.00,false
10,2,8,1,0,1000,0,0.00,false
10,2,8,1,1,1000,0,0.00,false
10,2,8,2,2,1000,0,0.00,false
10,2,9,0,0,1000,0,0.00,false
10,2,9,0,1,1000,0,0.00,false
10,2,9,1,0,1000,0,0.00,false
10,2,9,1,1,1000,0,0.00,false
10,2,9,2,2,1000,0,0.00,false
10,3,1,0,0,1000,227,22.70,true
10,3,1,0,1,1000,170,17.00,true
10,3,1,1,0,1000,158,15.80,true
10,3,1,1,1,1000,131,13.10,true
10,3,1,2,2,1000,83,8.30,true
10,3,2,0,0,1000,231,23.10,false
10,3,2,0,1,1000,176,17.60,false
10,3,2,1,0,1000,155,15.50,false
10,3,2,1,1,1000,118,11.80,false
10,3,2,2,2,1000,93,9.30,false
10,3,4,0,0,1000,222,22.20,false
10,3,4,0,1,1000,165,16.50,false
10,3,4,1,0,1000,172,17.20,false
10,3,4,1,1,1000,130,13.00,false
10,3,4,2,2,1000,93,9.30,false
10,3,5,0,0,1000,231,23.10,false
10,3,5,0,1,1000,166,16.60,false
10,3,5,1,0,1000,165,16.50,false
10,3,5,1,1,1000,123,12.30,false
10,3,5,2,2,1000,96,9.60,false
10,3,6,0,0,1000,225,22.50,false
10,3,6,0,1,1000,149,14.90,false
10,3,6,1,0,1000,160,16.00,false
10,3,6,1,1,1000,130,13.00,false
10,3,6,2,2,1000,88,8.80,false
10,3,7,0,0,1000,207,20.70,true
10,3,7,0,1,1000,151,15.10,true
10,3,7,1,0,1000,160,16.00,true
10,3,7,1,1,1000,132,13.20,true
10,3,7,2,2,1000,97,9.70,true
10,3,8,0,0,1000,213,21.30,false
10,3,8,0,1,1000,167,16.70,false
10,3,8,1,0,1000,161,16.10,false
10,3,8,1,1,1000,125,12.50,false
10,3,8,2,2,1000,71,7.10,false
10,3,9,0,0,1000,226,22.60,true
10,3,9,0,1,1000,170,17.00,true
10,3,9,1,0,1000,156,15.60,true
10,3,9,1,1,1000,136,13.60,true
10,3,9,2,2,1000,105,10.50,true
10,4,1,0,0,1000,0,0.00,false
10,4,1,0,1,1000,0,0.00,false
10,4,1,1,0,1000,0,0.00,false
10,4,1,1,1,1000,0,0.00,false
10,4,1,2,2,1000,0,0.00,false
10,4,2,0,0,1000,0,0.00,false
10,4,2,0,1,1000,0,0.00,false
10,4,2,1,0,1000,0,0.00,false
10,4,2,1,1,1000,0,0.00,false
10,4,2,2,2,1000,0,0.00,false
10,4,3,0,0,1000,0,0.00,false
10,4,3,0,1,1000,0,0.00,false
10,4,3,1,0,1000,0,0.00,false
10,4,3,1,1,1000,0,0.00,false
10,4,3,2,2,1000,0,0.00,false
10,4,5,0,0,1000,0,0.00,false
10,4,5,0,1,1000,0,0.00,false
10,4,5,1,0,1000,0,0.00,false
10,4,5,1,1,1000,0,0.00,false
10,4,5,2,2,1000,0,0.00,false
10,4,6,0,0,1000,0,0.00,false
10,4,6,0,1,1000,0,0.00,false
10,4,6,1,0,1000,0,0.00,false
10,4,6,1,1,1000,0,0.00,false
10,4,6,2,2,1000,0,0.00,false
10,4,7,0,0,1000,0,0.00,false
10,4,7,0,1,1000,0,0.00,false
10,4,7,1,0,1000,0,0.00,false
10,4,7,1,1,1000,0,0.00,false
10,4,7,2,2,1000,0,0.00,false
10,4,8,0,0,1000,0,0.00,false
10,4,8,0,1,1000,0,0.00,false
10,4,8,1,0,1000,0,0.00,false
10,4,8,1,1,1000,0,0.00,false
10,4,8,2,2,1000,0,0.00,false
10,4,9,0,0,1000,0,0.00,false
10,4,9,0,1,1000,0,0.00,false
10,4,9,1,0,1000,0,0.00,false
10,4,9,1,1,1000,0,0.00,false
10,4,9,2,2,1000,0,0.00,false
10,5,1,0,0,1000,0,0.00,false
10,5,1,0,1,1000,0,0.00,false
10,5,1,1,0,1000,0,0.00,false
10,5,1,1,1,1000,0,0.00,false
10,5,1,2,2,1000,0,0.00,false
10,5,2,0,0,1000,0,0.00,false
10,5,2,0,1,1000,0,0.00,false
10,5,2,1,0,1000,0,0.00,false
10,5,2,1,1,1000,0,0.00,false
10,5,2,2,2,1000,0,0.00,false
10,5,3,0,0,1000,0,0.00,false
10,5,3,0,1,1000,0,0.00,false
10,5,3,1,0,1000,0,0.00,false
10,5,3,1,1,1000,0,0.00,false
10,5,3,2,2,1000,0,0.00,false
10,5,4,0,0,1000,0,0.00,false
10,5,4,0,1,1000,0,0.00,false
10,5,4,1,0,1000,0,0.00,false
10,5,4,1,1,1000,0,0.00,false
10,5,4,2,2,1000,0,0.00,false
10,5,6,0,0,1000,0,0.00,false
10,5,6,0,1,1000,0,0.00,false
10,5,6,1,0,1000,0,0.00,false
10,5,6,1,1,1000,0,0.00,false
10,5,6,2,2,1000,0,0.00,false
10,5,7,0,0,1000,0,0.00,false
10,5,7,0,1,1000,0,0.00,false
10,5,7,1,0,1000,0,0.00,false
10,5,7,1,1,1000,0,0.00,false
10,5,7,2,2,1000,0,0.00,false
10,5,8,0,0,1000,0,0.00,false
10,5,8,0,1,1000,0,0.00,false
10,5,8,1,0,1000,0,0.00,false
10,5,8,1,1,1000,0,0.00,false
10,5,8,2,2,1000,0,0.00,false
10,5,9,0,0,1000,0,0.00,false
10,5,9,0,1,1000,0,0.00,false
10,5,9,1,0,1000,0,0.00,false
10,5,9,1,1,1000,0,0.00,false
10,5,9,2,2,1000,0,0.00,false
10,6,1,0,0,1000,0,0.00,false
10,6,1,0,1,1000,0,0.00,false
10,6,1,1,0,1000,0,0.00,false
10,6,1,1,1,1000,0,0.00,false
10,6,1,2,2,1000,0,0.00,false
10,6,2,0,0,1000,0,0.00,false
10,6,2,0,1,1000,0,0.00,false
10,6,2,1,0,1000,0,0.00,false
10,6,2,1,1,1000,0,0.00,false
10,6,2,2,2,1000,0,0.00,false
10,6,3,0,0,1000,0,0.00,false
10,6,3,0,1,1000,0,0.00,false
10,6,3,1,0,1000,0,0.00,false
10,6,3,1,1,1000,0,0.00,false
10,6,3,2,2,1000,0,0.00,false
10,6,4,0,0,1000,0,0.00,false
10,6,4,0,1,1000,0,0.00,false
10,6,4,1,0,1000,0,0.00,false
10,6,4,1,1,1000,0,0.00,false
10,6,4,2,2,1000,0,0.00,false
10,6,5,0,0,1000,0,0.00,false
10,6,5,0,1,1000,0,0.00,false
10,6,5,1,0,1000,0,0.00,false
10,6,5,1,1,1000,0,0.00,false
10,6,5,2,2,1000,0,0.00,false
10,6,7,0,0,1000,0,0.00,false
10,6,7,0,1,1000,0,0.00,false
10,6,7,1,0,1000,0,0.00,false
10,6,7,1,1,1000,0,0.00,false
10,6,7,2,2,1000,0,0.00,false
10,6,8,0,0,1000,0,0.00,false
10,6,8,0,1,1000,0,0.00,false
10,6,8,1,0,1000,0,0.00,false
10,6,8,1,1,1000,0,0.00,false
10,6,8,2,2,1000,0,0.00,false
10,6,9,0,0,1000,0,0.00,false
10,6,9,0,1,1000,0,0.00,false
10,6,9,1,0,1000,0,0.00,false
10,6,9,1,1,1000,0,0.00,false
10,6,9,2,2,1000,0,0.00,false
10,7,1,0,0,1000,212,21.20,true
10,7,1,0,1,1000,155,15.50,true
10,7,1,1,0,1000,168,16.80,true
10,7,1,1,1,1000,121,12.10,true
10,7,1,2,2,1000,86,8.60,true
10,7,2,0,0,1000,216,21.60,false
10,7,2,0,1,1000,148,14.80,false
10,7,2,1,0,1000,144,14.40,false
10,7,2,1,1,1000,121,12.10,false
10,7,2,2,2,1000,79,7.90,false
10,7,3,0,0,1000,208,20.80,true
10,7,3,0,1,1000,152,15.20,true
10,7,3,1,0,1000,163,16.30,true
10,7,3,1,1,1000,113,11.30,true
10,7,3,2,2,1000,94,9.40,true
10,7,4,0,0,1000,207,20.70,false
10,7,4,0,1,1000,148,14.80,false
10,7,4,1,0,1000,188,18.80,false
10,7,4,1,1,1000,133,13.30,false
10,7,4,2,2,1000,82,8.20,false
10,7,5,0,0,1000,204,20.40,false
10,7,5,0,1,1000,150,15.00,false
10,7,5,1,0,1000,171,17.10,false
10,7,5,1,1,1000,120,12.00,false
10,7,5,2,2,1000,89,8.90,false
10,7,6,0,0,1000,208,20.80,false
10,7,6,0,1,1000,166,16.60,false
10,7,6,1,0,1000,169,16.90,false
10,7,6,1,1,1000,116,11.60,false
10,7,6,2,2,1000,82,8.20,false
10,7,8,0,0,1000,209,20.90,false
10,7,8,0,1,1000,152,15.20,false
10,7,8,1,0,1000,145,14.50,false
10,7,8,1,1,1000,127,12.70,false
10,7,8,2,2,1000,87,8.70,false
10,7,9,0,0,1000,217,21.70,true
10,7,9,0,1,1000,148,14.80,true
10,7,9,1,0,1000,145,14.50,true
10,7,9,1,1,1000,105,10.50,true
10,7,9,2,2,1000,77,7.70,true
10,8,1,0,0,1000,0,0.00,false
10,8,1,0,1,1000,0,0.00,false
10,8,1,1,0,1000,0,0.00,false
10,8,1,1,1,1000,0,0.00,false
10,8,1,2,2,1000,0,0.00,false
10,8,2,0,0,1000,0,0.00,false
10,8,2,0,1,1000,0,0.00,false
10,8,2,1,0,1000,0,0.00,false
10,8,2,1,1,1000,0,0.00,false
10,8,2,2,2,1000,0,0.00,false
10,8,3,0,0,1000,0,0.00,false
10,8,3,0,1,1000,0,0.00,false
10,8,3,1,0,1000,0,0.00,false
10,8,3,1,1,1000,0,0.00,false
10,8,3,2,2,1000,0,0.00,false
10,8,4,0,0,1000,0,0.00,false
10,8,4,0,1,1000,0,0.00,false
10,8,4,1,0,1000,0,0.00,false
10,8,4,1,1,1000,0,0.00,false
10,8,4,2,2,1000,0,0.00,false
10,8,5,0,0,1000,0,0.00,false
10,8,5,0,1,1000,0,0.00,false
10,8,5,1,0,1000,0,0.00,false
10,8,5,1,1,1000,0,0.00,false
10,8,5,2,2,1000,0,0.00,false
10,8,6,0,0,1000,0,0.00,false
10,8,6,0,1,1000,0,0.00,false
10,8,6,1,0,1000,0,0.00,false
10,8,6,1,1,1000,0,0.00,false
10,8,6,2,2,1000,0,0.00,false
10,8,7,0,0,1000,0,0.00,false
10,8,7,0,1,1000,0,0.00,false
10,8,7,1,0,1000,0,0.00,false
10,8,7,1,1,1000,0,0.00,false
10,8,7,2,2,1000,0,0.00,false
10,8,9,0,0,1000,0,0.00,false
10,8,9,0,1,1000,0,0.00,false
10,8,9,1,0,1000,0,0.00,false
10,8,9,1,1,1000,0,0.00,false
10,8,9,2,2,1000,0,0.00,false
10,9,1,0,0,1000,210,21.00,true
10,9,1,0,1,1000,161,16.10,true
10,9,1,1,0,1000,153,15.30,true
10,9,1,1,1,1000,119,11.90,true
10,9,1,2,2,1000,82,8.20,true
10,9,2,0,0,1000,200,20.00,false
10,9,2,0,1,1000,152,15.20,false
10,9,2,1,0,1000,167,16.70,false
10,9,2,1,1,1000,110,11.00,false
10,9,2,2,2,1000,87,8.70,false
10,9,3,0,0,1000,208,20.80,true
10,9,3,0,1,1000,160,16.00,true
10,9,3,1,0,1000,156,15.60,true
10,9,3,1,1,1000,131,13.10,true
10,9,3,2,2,1000,94,9.40,true
10,9,4,0,0,1000,223,22.30,false
10,9,4,0,1,1000,156,15.60,false
10,9,4,1,0,1000,143,14.30,false
10,9,4,1,1,1000,131,13.10,false
10,9,4,2,2,1000,81,8.10,false
10,9,5,0,0,1000,212,21.20,false
10,9,5,0,1,1000,156,15.60,false
10,9,5,1,0,1000,153,15.30,false
10,9,5,1,1,1000,117,11.70,false
10,9,5,2,2,1000,78,7.80,false
10,9,6,0,0,1000,218,21.80,false
10,9,6,0,1,1000,158,15.80,false
10,9,6,1,0,1000,158,15.80,false
10,9,6,1,1,1000,126,12.60,false
10,9,6,2,2,1000,91,9.10,false
10,9,7,0,0,1000,202,20.20,true
10,9,7,0,1,1000,165,16.50,true
10,9,7,1,0,1000,149,14.90,true
10,9,7,1,1,1000,124,12.40,true
10,9,7,2,2,1000,81,8.10,true
10,9,8,0,0,1000,205,20.50,false
10,9,8,0,1,1000,161,16.10,false
10,9,8,1,0,1000,142,14.20,false
10,9,8,1,1,1000,116,11.60,false
10,9,8,2,2,1000,88,8.80,false
11,1,2,0,0,1000,99,9.90,true
11,1,2,0,1,1000,70,7.00,true
11,1,2,1,0,1000,76,7.60,true
11,1,2,1,1,1000,57,5.70,true
11,1,2,2,2,1000,48,4.80,true
11,1,3,0,0,1000,108,10.80,true
11,1,3,0,1,1000,68,6.80,true
11,1,3,1,0,1000,76,7.60,true
11,1,3,1,1,1000,54,5.40,true
11,1,3,2,2,1000,32,3.20,true
11,1,4,0,0,1000,98,9.80,true
11,1,4,0,1,1000,80,8.00,true
11,1,4,1,0,1000,66,6.60,true
11,1,4,1,1,1000,51,5.10,true
11,1,4,2,2,1000,42,4.20,true
11,1,5,0,0,1000,97,9.70,true
11,1,5,0,1,1000,76,7.60,true
11,1,5,1,0,1000,62,6.20,true
11,1,5,1,1,1000,63,6.30,true
11,1,5,2,2,1000,42,4.20,true
11,1,6,0,0,1000,95,9.50,true
11,1,6,0,1,1000,79,7.90,true
11,1,6,1,0,1000,69,6.90,true
11,1,6,1,1,1000,62,6.20,true
11,1,6,2,2,1000,34,3.40,true
11,1,7,0,0,1000,97,9.70,true
11,1,7,0,1,1000,77,7.70,true
11,1,7,1,0,1000,73,7.30,true
11,1,7,1,1,1000,72,7.20,true
11,1,7,2,2,1000,43,4.30,true
11,1,8,0,0,1000,103,10.30,true
11,1,8,0,1,1000,67,6.70,true
11,1,8,1,0,1000,70,7.00,true
11,1,8,1,1,1000,61,6.10,true
11,1,8,2,2,1000,37,3.70,true
11,1,9,0,0,1000,92,9.20,true
11,1,9,0,1,1000,80,8.00,true
11,1,9,1,0,1000,72,7.20,true
11,1,9,1,1,1000,57,5.70,true
11,1,9,2,2,1000,39,3.90,true
11,1,10,0,0,1000,86,8.60,true
11,1,10,0,1,1000,86,8.60,true
11,1,10,1,0,1000,87,8.70,true
11,1,10,1,1,1000,61,6.10,true
11,1,10,2,2,1000,37,3.70,true
11,2,1,0,0,1000,98,9.80,true
11,2,1,0,1,1000,70,7.00,true
11,2,1,1,0,1000,76,7.60,true
11,2,1,1,1,1000,57,5.70,true
11,2,1,2,2,1000,36,3.60,true
11,2,3,0,0,1000,103,10.30,true
11,2,3,0,1,1000,81,8.10,true
11,2,3,1,0,1000,78,7.80,true
11,2,3,1,1,1000,52,5.20,true
11,2,3,2,2,1000,41,4.10,true
11,2,4,0,0,1000,102,10.20,true
11,2,4,0,1,1000,60,6.00,true
11,2,4,1,0,1000,76,7.60,true
11,2,4,1,1,1000,59,5.90,true
11,2,4,2,2,1000,31,3.10,true
11,2,5,0,0,1000,97,9.70,true
11,2,5,0,1,1000,77,7.70,true
11,2,5,1,0,1000,72,7.20,true
11,2,5,1,1,1000,54,5.40,true
11,2,5,2,2,1000,42,4.20,true
11,2,6,0,0,1000,95,9.50,true
11,2,6,0,1,1000,64,6.40,true
11,2,6,1,0,1000,79,7.90,true
11,2,6,1,1,1000,68,6.80,true
11,2,6,2,2,1000,40,4.00,true
11,2,7,0,0,1000,93,9.30,true
11,2,7,0,1,1000,70,7.00,true
11,2,7,1,0,1000,73,7.30,true
11,2,7,1,1,1000,63,6.30,true
11,2,7,2,2,1000,39,3.90,true
11,2,8,0,0,1000,91,9.10,true
11,2,8,0,1,1000,61,6.10,true
11,2,8,1,0,1000,67,6.70,true
11,2,8,1,1,1000,49,4.90,true
11,2,8,2,2,1000,44,4.40,true
11,2,9,0,0,1000,86,8.60,true
11,2,9,0,1,1000,71,7.10,true
11,2,9,1,0,1000,69,6.90,true
11,2,9,1,1,1000,59,5.90,true
11,2,9,2,2,1000,42,4.20,true
11,2,10,0,0,1000,100,10.00,true
11,2,10,0,1,1000,66,6.60,true
11,2,10,1,0,1000,77,7.70,true
11,2,10,1,1,1000,55,5.50,true
11,2,10,2,2,1000,40,4.00,true
11,3,1,0,0,1000,92,9.20,true
11,3,1,0,1,1000,71,7.10,true
11,3,1,1,0,1000,69,6.90,true
11,3,1,1,1,1000,51,5.10,true
11,3,1,2,2,1000,30,3.00,true
11,3,2,0,0,1000,88,8.80,true
11,3,2,0,1,1000,78,7.80,true
11,3,2,1,0,1000,76,7.60,true
11,3,2,1,1,1000,53,5.30,true
11,3,2,2,2,1000,49,4.90,true
11,3,4,0,0,1000,89,8.90,true
11,3,4,0,1,1000,74,7.40,true
11,3,4,1,0,1000,70,7.00,true
11,3,4,1,1,1000,61,6.10,true
11,3,4,2,2,1000,33,3.30,true
11,3,5,0,0,1000,97,9.70,true
11,3,5,0,1,1000,62,6.20,true
11,3,5,1,0,1000,76,7.60,true
11,3,5,1,1,1000,52,5.20,true
11,3,5,2,2,1000,38,3.80,true
11,3,6,0,0,1000,97,9.70,true
11,3,6,0,1,1000,64,6.40,true
11,3,6,1,0,1000,69,6.90,true
11,3,6,1,1,1000,59,5.90,true
11,3,6,2,2,1000,32,3.20,true
11,3,7,0,0,1000,94,9.40,true
11,3,7,0,1,1000,72,7.20,true
11,3,7,1,0,1000,71,7.10,true
11,3,7,1,1,1000,49,4.90,true
11,3,7,2,2,1000,39,3.90,true
11,3,8,0,0,1000,100,10.00,true
11,3,8,0,1,1000,66,6.60,true
11,3,8,1,0,1000,74,7.40,true
11,3,8,1,1,1000,60,6.00,true
11,3,8,2,2,1000,34,3.40,true
11,3,9,0,0,1000,95,9.50,true
11,3,9,0,1,1000,76,7.60,true
11,3,9,1,0,1000,60,6.00,true
11,3,9,1,1,1000,54,5.40,true
11,3,9,2,2,1000,43,4.30,true
